formation_car_W,ACAR1_W,ACAR2_W,ACAR3_W,ACAR4_W,ACAR5_W,ACAR6_W,ACAR7_W,ACAR8_W,ACAR9_W,ACAR10_W,ACAR11_W,ACAR12_W,formation_length,test_length,formation_car_L,ACAR1_L,ACAR2_L,ACAR3_L,ACAR4_L,ACAR5_L,ACAR6_L,ACAR7_L,ACAR8_L,ACAR9_L,ACAR10_L,ACAR11_L,ACAR12_L
0.24803298542018287,0.24695088301967302,0.24016876261527512,0.23760938516852653,0.2583737293457509,0.2726104007857172,0.3268797238468765,0.0,0.0,0.0,0.0,0.0,0.0,1,6,-0.14931107277323327,-0.15233427570833932,-0.15946314730311362,-0.1666947697016469,-0.17502651517165113,-0.18670474248189706,-0.2062596272619898,0.0,0.0,0.0,0.0,0.0,0.0
0.48798035272969886,0.47520679386025044,0.47793004298887254,0.4754158435458005,0.5266947220810627,0.5704291612866387,0.5992523051390177,0.0,0.0,0.0,0.0,0.0,0.0,3,6,-0.25961317158196323,-0.2596154942465658,-0.262456704682716,-0.26379307458070655,-0.28283604086819747,-0.304044925897771,-0.32616934463196295,0.0,0.0,0.0,0.0,0.0,0.0
0.8211186599206921,0.8406468690279207,0.8641759195123407,0.8820517825596056,0.918980324357246,0.9592431286530988,0.9843524069892507,0.9918792074211821,0.9966891237499432,1.037502418895855,1.0975562902660199,1.19067305975132,1.3432939094314162,6,12,-0.4714220575703505,-0.47145510556106346,-0.46499447882156714,-0.4687937333311913,-0.44867190385716577,-0.44146527385603723,-0.4402418917865853,-0.4481467343947783,-0.432817930058148,-0.43535235447367,-0.4474900452450008,-0.4705838304242241,-0.5103771271673607
1.2472006081302391,1.2471274930998655,1.2365328152293398,1.2249499829044608,1.286120524602158,1.2933486269673489,1.3142632317092429,1.3649521642424978,1.4200795226509892,1.4854893221560077,1.6377595728565408,1.7813946772188873,2.0607342188743325,9,12,-0.6281994439737965,-0.6008873355267726,-0.5909257658747241,-0.5965113695470449,-0.5934767658243305,-0.5630275929431632,-0.5331916990499638,-0.5203996310991319,-0.5163710966684246,-0.5365205351750374,-0.5762911339507171,-0.6585725895159139,-0.7559562278216565
1.4496026970633735,1.4393215415724991,1.381048761107052,1.4041807523151346,1.5209472536558308,1.6649821321691542,1.7903629334306477,1.828337404692147,1.9430653598249508,2.1119399395747096,2.2978598518492457,2.5310813227701257,2.9920512873583736,12,12,-0.7723731219281017,-0.7832486529254595,-0.7365366075862276,-0.7070390664849414,-0.6936436574294392,-0.666477518820895,-0.6460762059793935,-0.6170674385393851,-0.6456825010577621,-0.7150324216032776,-0.809093067120128,-0.945735402879242,-1.1267834222012216
