formation_car_W,ACAR1_W,ACAR2_W,ACAR3_W,ACAR4_W,ACAR5_W,ACAR6_W,ACAR7_W,ACAR8_W,ACAR9_W,ACAR10_W,ACAR11_W,ACAR12_W,formation_length,test_length,formation_car_L,ACAR1_L,ACAR2_L,ACAR3_L,ACAR4_L,ACAR5_L,ACAR6_L,ACAR7_L,ACAR8_L,ACAR9_L,ACAR10_L,ACAR11_L,ACAR12_L
0.19389721147403044,0.17163576039019485,0.16270851120614072,0.16016016426671772,0.15796150120829058,0.14796448120575664,0.14360773212829864,0.0,0.0,0.0,0.0,0.0,0.0,1,6,-0.14595839125171514,-0.140351032752947,-0.13599885892669433,-0.13984724991094516,-0.13846976001316205,-0.13967177507921424,-0.141101195274698,0.0,0.0,0.0,0.0,0.0,0.0
0.3194519193751906,0.3107948171173403,0.3036342169016749,0.292108191100171,0.28130190042395514,0.2704780898547383,0.2604836509093855,0.0,0.0,0.0,0.0,0.0,0.0,3,6,-0.22645992873044932,-0.22369171914941713,-0.22101524328425454,-0.22325401709435921,-0.22233421948219,-0.22494686569875313,-0.22844574436983162,0.0,0.0,0.0,0.0,0.0,0.0
0.46660058039496677,0.45667596034458385,0.44001543379006314,0.4295974092315934,0.41478672230114555,0.39699191512351184,0.38223161872144784,0.3672599587457851,0.3586770319582572,0.34079522452820044,0.32902115169221885,0.31734923400948845,0.3072102432703496,6,12,-0.291934271145384,-0.2825549987757288,-0.28134405132331786,-0.2808860895445863,-0.27780857273316284,-0.280195935030757,-0.2836951063780814,-0.2908174321266358,-0.2964941127247483,-0.3005126829322135,-0.30678019238381715,-0.3058832428885878,-0.3079270172800545
0.5640457623518895,0.5422907441793183,0.5233653214440204,0.5070103251426243,0.489846610686923,0.4730188856225189,0.45539407752245076,0.43826373447354705,0.42356265631838536,0.4025792991913105,0.38301822596865925,0.36203403574548354,0.34048516353607483,9,12,-0.3267263993523668,-0.3215865348087219,-0.3218351909167287,-0.31952638931022803,-0.31736640681600853,-0.3201694425019496,-0.3270349595903866,-0.33280162717742834,-0.3332166507367588,-0.3344874519666415,-0.3360783313080366,-0.33646757392306365,-0.3386740836074049
0.6293457975981902,0.6082429412776109,0.5871912817473949,0.5655945122894018,0.5486669563596192,0.5321424971555012,0.5138868193863466,0.4981150269217661,0.4751776973713718,0.44597461722442233,0.420404273531189,0.39369431882199274,0.36670025876424345,12,12,-0.35358084607202306,-0.3493417962526715,-0.34940287589546815,-0.3468696308101515,-0.34269780350929857,-0.34190829549011464,-0.3445711030013459,-0.350065020901196,-0.34879125425391877,-0.3475892245850791,-0.34866444617048525,-0.3512271019596106,-0.35346501911568423
