Start Date,Start Time 30 Minute Period,pre_price_growth,forecast_error_change,net_demand_growth,actual_price_growth_DAM,actual_price_growth_IDA1,actual_price_growth_IDA2,actual_price_growth_IDA3,actual_price_growth_BM
11/07/2019,11:00:00,0.0018851508120654138,-0.001269196598553116,0.00047472110135295516,-0.049981890619340635,-0.045598953466642375,1.0,,0.1483848065317716
11/07/2019,11:30:00,0.06709956709956705,0.00181587837837834,0.004959848842701937,0.0,0.009074074074074111,0.0,,0.3882736156351791
11/07/2019,12:00:00,0.08524757529351709,-0.0021159542953871424,-0.016078713702903768,-0.028305400372439393,0.018538713195201548,-0.019468427289656923,,0.2839371792878246
11/07/2019,12:30:00,0.07156398104265373,-0.011991434689507573,0.0076208621100261964,0.0,-0.024581005586591376,0.006391925988226156,,0.31079198371021327
11/07/2019,13:00:00,0.10785670356703597,-0.008465060032823662,-0.025647288715192965,-0.07185628742515046,0.03901216893342887,-0.009680706521738887,,-0.4766576990030069
11/07/2019,13:30:00,-0.1408024556018417,-0.030991183542612877,-0.01815468788858493,0.0,-0.08949112887502558,-0.07015630679752921,,-0.031000163158753445
11/07/2019,14:00:00,-0.0475424896646768,-0.03359720176730482,-0.01926489226869455,-0.02516881522406423,-0.04951913239206078,-0.07734482083414898,,-0.2444670050761421
11/07/2019,14:30:00,-0.09916187014036147,-0.023843181603995896,-0.018590240123934933,0.0,-0.05255222916217912,-0.03317823184301033,,0.013421474358974533
11/07/2019,15:00:00,-0.01751862316979177,-0.02610966057441253,-0.022979397781299524,-0.013269749118804847,-0.052834467120181375,-0.058458244111348485,,0.012462908011869346
11/07/2019,15:30:00,-0.026743327355205904,-0.012731368132406138,-0.028245518739815317,0.0,0.024983418085341953,0.02829796088222937,,-0.11638692579505307
11/07/2019,16:00:00,-0.014882226980728363,-0.015716701482144723,-0.02562674094707521,0.023486535735979152,0.025005389092476897,0.04831683168316898,,0.4718917658035922
11/07/2019,16:30:00,0.19489699163865204,-0.0025929989029620936,0.020463847203274217,0.0,0.16157599855412916,0.12219711454893069,,0.234532631015088
11/07/2019,17:00:00,0.15401443885364235,0.018404307391091623,0.022405974926647105,0.048911996918928904,-0.0787677909923962,-0.12166114252290904,1.0,-2.7524288107202683
11/07/2019,17:30:00,-0.40237666693937707,0.02498389290571981,0.033015217952024764,0.0,0.049304911955515326,0.0865538735529838,0.14142857142857182,0.20037503348513247
11/07/2019,18:00:00,0.09244134244134278,0.01723652736738427,0.0023160061760164694,0.061449484908729056,0.012447373238147654,0.013181019332161805,-0.037037037037037035,0.24934647094309284
11/07/2019,18:30:00,0.05184976591925103,-0.014705882352941176,-0.0020629190304280558,0.0,0.0,0.006980802792320104,0.021739130434782608,0.04530620080629705
11/07/2019,19:00:00,0.014773712502167448,-0.01950509461426492,-0.04584681769147789,-0.07708779443254853,-0.043553008595989665,-0.048874244920372116,0.041666666666666664,0.21551204819277084
11/07/2019,19:30:00,0.028306655433866654,-0.03456065055342218,-0.03749300503637381,0.0,-0.022261277094316686,-0.016939687267312317,-0.058823529411764705,-0.15699599233315906
11/07/2019,20:00:00,-0.05346302673151312,-0.030413530917836915,-0.04502923976608187,-0.057431041580896895,-0.07268537913699245,-0.138135593220339,-0.07936507936507936,-0.04005074302283425
11/07/2019,20:30:00,-0.07638517386320223,-0.026521185090793247,-0.023952095808383235,0.0,-0.06562500000000061,-0.06115107913669077,-0.05,-0.17204757858963488
11/07/2019,21:00:00,-0.0684249203886667,-0.011438698243918157,-0.018292682926829267,0.005934110906486147,0.0804597701149434,0.16075471698113186,0.0625,0.2737929970692582
11/07/2019,21:30:00,0.1233984682556725,-0.016707616707616706,-0.04193138500635324,0.0,-0.04639175257732077,-0.2211981566820275,-0.18518518518518517,-0.4264026402640265
11/07/2019,22:00:00,-0.17265402048010767,-0.018009004502251125,-0.0112431737873434,-0.16053194015673145,-0.09501411100658463,-0.030634053668962564,-0.1938978554057039,0.4637800849457292
