Start Date,Start Time 30 Minute Period,pre_price_growth,net_demand_growth,actual_price_growth_DAM,actual_price_growth_IDA1,actual_price_growth_IDA2,actual_price_growth_IDA3,actual_price_growth_BM
01/01/2020,17:30:00,0.11628294168014434,-0.04035874439461883,0.0,-0.15052732502396876,-0.23333333333333334,-0.2,0.2090955284552847
01/01/2020,18:00:00,-0.05548024300848505,-0.15844155844155844,-0.25817630495993027,-0.12090274046211708,0.09090909090909091,0.0,-0.3076411960132893
01/01/2020,18:30:00,-0.12850586435492098,-0.07541899441340782,0.0,-0.04491858506457111,0.0,0.0,-0.304159445407279
01/01/2020,19:00:00,-0.05134925835467933,-0.11526479750778816,-0.3090445137510637,-0.039393055150277474,0.0,0.0,0.5727508330248057
01/01/2020,19:30:00,0.10018224699828474,-0.09183673469387756,0.0,0.029865534324133833,0.0,0.008919722497521937,0.16674379145457344
01/01/2020,20:00:00,0.06107350461763003,-0.11363636363636363,-0.0762892889838267,-0.042650531286895346,-0.2127894156560083,0.09099099099099085,-11.76181102362205
01/01/2020,20:30:00,-0.5025332728372657,-0.1,0.0,-0.1293333333333334,0.0,0.02058823529411815,0.9114056505057552
01/01/2020,21:00:00,0.2706816677696891,-0.08597285067873303,-0.21011816838995503,-0.3507429085997298,-0.21527467619473084,-0.30118637581324154,0.3167302192564346
01/01/2020,21:30:00,0.0022560942056895844,-0.023148148148148147,0.0,0.0,-0.01772727272727227,0.0,0.0
01/01/2020,22:00:00,-0.0021506562258739345,-0.1134020618556701,-0.9342857142857147,-1.221,-0.8487394957983199,-0.7419999999999999,-0.16994284121009337
01/01/2020,22:30:00,-0.4787572372176466,-0.015706806282722512,0.0,0.0,-1.3799999999999994,-0.15384615384615385,-0.14493216280925786
01/01/2020,23:00:00,-0.1718107978977544,0.06829268292682927,-0.45833333333333337,0.05660377358490579,-inf,-inf,0.18562329390354876
01/01/2020,23:30:00,0.3535467929578916,-0.05670103092783505,0.0,-1.6500000000000004,,,-0.2948998485103521
02/01/2020,00:00:00,-0.33036570332831167,-0.1686746987951807,10.6,-inf,,,-0.23206138531729553
02/01/2020,00:30:00,-0.030777918960892124,-0.34959349593495936,-0.0,1.0,,,-1.3835887296094906
02/01/2020,01:00:00,-6.6738894907908985,-0.0423728813559322,0.7722095671981777,-0.3831258644536657,,,0.2723021582733813
02/01/2020,01:30:00,0.4295426452410384,0.04838709677419355,-0.0,0.11721611721611744,,,1.2220447284345048
02/01/2020,02:00:00,1.11743358978081,-0.01639344262295082,0.020089285714286267,-0.001222493887529884,,,-4172.333333333334
02/01/2020,02:30:00,-9.85736800630417,0.0,-0.0,0.01800720288115249,,,0.9975450081833062
02/01/2020,03:00:00,0.49300838993208135,0.008130081300813009,-0.0,-0.0,,,0.2726190476190476
02/01/2020,03:30:00,0.15467747382641,0.031496062992125984,-0.0,-0.0,,,-0.0
02/01/2020,04:00:00,-0.0,-0.007936507936507936,0.13846153846153791,-0.0,,,-0.0
02/01/2020,04:30:00,0.023738872403560672,-0.024390243902439025,-0.0,-0.0,,,-0.0
02/01/2020,05:00:00,-0.0,0.0390625,-0.039999999999999855,0.019999999999999366,,,-0.0
02/01/2020,05:30:00,-0.000990099009901145,-0.007874015748031496,-0.0,-0.02040816326530546,,,0.7376229892238013
02/01/2020,06:00:00,0.608324715615305,-0.007936507936507936,-0.1389521640091117,0.5834999999999997,,,0.38015488867376585
02/01/2020,06:30:00,0.39415772574203156,0.05263157894736842,-0.0,-0.6528925619834707,,,4.814623338257017
02/01/2020,07:00:00,13.05760151085931,0.09523809523809523,1.2926666666666666,-0.3444444444444448,,,0.0
02/01/2020,07:30:00,0.6798669891172916,0.20967741935483872,0.0,2.8,,,-1.1139734582357528
02/01/2020,08:00:00,-0.008229198415117166,0.1267605633802817,0.5,0.16666666666666666,,,-inf
02/01/2020,08:30:00,0.39240740740740737,0.04054054054054054,0.0,0.625,,,1.0
02/01/2020,09:00:00,0.3154158215010142,0.07883817427385892,0.29291976996323144,0.644373319108266,,,-0.37286012526096046
02/01/2020,09:30:00,0.29172390880765725,0.036,0.0,0.058824759952303934,,,0.6658294963024975
02/01/2020,10:00:00,0.3121166638871903,0.011857707509881422,0.035727272727273274,0.02442857142857192,,,0.4344669770377969
02/01/2020,10:30:00,0.2631820871069042,0.01556420233463035,0.0,-0.11363636363636363,,,-1.388428194496796
02/01/2020,11:00:00,-0.5577059407344392,0.06884057971014493,-0.2571428571428571,-0.2222222222222222,1.0,,-0.24700352526439476
02/01/2020,11:30:00,-0.2638086278725979,0.024734982332155476,0.0,0.0,0.0,,0.05149353544360236
02/01/2020,12:00:00,0.015284854099119978,0.01048951048951049,-0.025490770583064676,-0.05491414171013355,-0.0684641017873369,,0.06346555323590798
02/01/2020,12:30:00,-0.013166539291795709,0.013793103448275862,0.0,-0.009943770346256249,0.049798503166378925,,-0.04334567632324117
02/01/2020,13:00:00,-0.004011577034394586,-0.010452961672473868,-0.003823529411764781,-0.29961538461538406,-0.014899211218229352,,-0.05954304177244417
02/01/2020,13:30:00,-0.08003780168653672,0.017123287671232876,0.0,0.23520414166372489,-0.06968750000000035,,0.3575029655990511
02/01/2020,14:00:00,0.1784323562435795,-0.003436426116838488,0.0,-0.062374999999999625,-0.06666666666666667,,0.21763341067285388
02/01/2020,14:30:00,0.08103183315038426,-0.028268551236749116,0.0,0.0,0.0,,-0.0793889306286001
02/01/2020,15:00:00,-0.036051404526327616,-0.0071174377224199285,0.1282051282051282,0.0,-0.034482758620689655,,-0.7338254450716456
02/01/2020,15:30:00,-0.20402574284540606,0.03436426116838488,0.0,0.21951219512195122,0.06451612903225806,,-0.07216014897579147
02/01/2020,16:00:00,0.05131202909846717,0.10185185185185185,0.17496985466776635,0.0635420949248549,0.21992954202315051,,-0.1883817427385893
02/01/2020,16:30:00,0.0777690589003431,0.15404699738903394,0.0,0.07380846607856793,0.1418329446315971,,0.038052155401809284
02/01/2020,17:00:00,0.06437818752451925,0.11136890951276102,0.16807166364548332,0.04585915265526901,0.07954680977936732,1.0,-0.26617250673854403
02/01/2020,17:30:00,0.05757740932292177,0.07510729613733906,0.0,0.0,-0.015481500918394049,0.07005545286506497,0.38967715402015213
02/01/2020,18:00:00,0.08495690871762353,0.018947368421052633,-0.14750489730799418,-0.07702173913043416,-0.13137702671842857,0.016363636363636726,-0.030296610169491672
02/01/2020,18:30:00,-0.07092962108758698,0.06679764243614932,0.0,-0.1383039271485476,-0.008800221157390297,-0.27906976744186046,-0.031243172383657255
02/01/2020,19:00:00,-0.08735018414630823,0.03415559772296015,-0.055169621547904384,0.025700990910624368,0.0022754958972120297,0.252433936022253,0.3957755775577557
02/01/2020,19:30:00,0.16243938125513763,0.009398496240601503,0.0,-0.02856788592684387,-0.0041312776957166085,-0.0914611005692591,0.1369488435684174
02/01/2020,20:00:00,0.02165275169617539,-0.07474747474747474,-0.18463169586509726,-0.017973897457904942,-0.07220984904726535,0.11872909698996557,-0.4977815699658702
02/01/2020,20:30:00,-0.13869272424034923,-0.12244897959183673,0.0,-0.05829392749325466,-0.020119657688131516,-0.03963838664812205,-0.4515729502105525
02/01/2020,21:00:00,-0.10948132818763133,-0.16666666666666666,-0.14421882672366557,-0.14748620478234278,-0.15725971370143213,-0.0363963963963962,-0.059580052493438215
02/01/2020,21:30:00,-0.09984569720768359,-0.11176470588235295,0.0,-0.06309477251988031,-0.1556380823767728,-0.14669421487603276,0.04223227752639516
02/01/2020,22:00:00,-0.0653504819639007,-0.08280254777070063,-0.036370711848171325,-0.02556903639827537,0.024663307978531383,0.030060120240480954,0.4311454311454312
02/01/2020,22:30:00,0.1424617373222683,-0.145985401459854,0.0,-0.03870990140258332,-0.07584667705824127,-0.8830188679245288,-0.7579185520361992
02/01/2020,23:00:00,-0.36247272170395267,-0.09163346613545817,-0.09456094364351211,0.03986666666666731,-inf,-inf,0.43486290666287825
02/01/2020,23:30:00,0.2817141547628143,0.023346303501945526,0.0,-0.02637791234732594,,,0.09512790847152597
03/01/2020,00:00:00,0.04819723860141481,-0.06639004149377593,-0.06590297908008154,-0.12419230769230807,,,0.18382121498268802
03/01/2020,00:30:00,0.08272476874545677,-0.07111111111111111,0.0,0.15190657924780676,,,-1.1860091743119265
03/01/2020,01:00:00,-0.45731363592185803,-0.09223300970873786,-0.05918691969074837,-0.17911538461538518,,,-0.43044619422572183
03/01/2020,01:30:00,-0.23202375678038142,-0.10752688172043011,0.0,-0.13043478260869565,,,-0.09877433309300657
03/01/2020,02:00:00,-0.07380453370707073,-0.06285714285714286,-0.032897753324162955,-0.09523809523809523,,,-0.06692307692307686
03/01/2020,02:30:00,-0.06287924342644705,0.08854166666666667,0.0,0.03412749517063736,,,0.0
03/01/2020,03:00:00,0.010038693616906,0.2163265306122449,-0.10659168745507701,-0.08709999999999987,,,0.30851063829787234
03/01/2020,03:30:00,0.09030042707166672,0.14035087719298245,0.0,0.08012142397203557,,,-0.2012779552715655
03/01/2020,04:00:00,-0.059431760395342856,-0.014234875444839857,0.1158504672897199,0.16376923076923086,,,-0.5673510265398098
03/01/2020,04:30:00,-0.05463421342134193,-0.06037735849056604,0.0,0.0,,,5.788968824940047
03/01/2020,05:00:00,-0.49691230959242494,0.0,0.12352555701179523,0.0,,,-0.15833333333333352
03/01/2020,05:30:00,0.08201058201058195,0.08934707903780069,0.0,0.0734141126158226,,,1.245064669843431
03/01/2020,06:00:00,0.27773986624812314,0.16857142857142857,0.29296205346800686,0.14969696969697027,,,0.4116940328394073
03/01/2020,06:30:00,0.27552997943363405,0.1784037558685446,0.0,0.19315403422982882,,,0.2614611061816032
03/01/2020,07:00:00,0.14201364145373105,0.1359026369168357,0.013122999542753559,0.013411810111925836,,,-0.35456730769230754
03/01/2020,07:30:00,-0.07008242855586576,0.11010830324909747,0.0,0.042564493406314,,,0.24202854539933177
03/01/2020,08:00:00,0.08179613066708885,0.08881578947368421,0.09463487332339743,0.03119056675542044,,,0.08016759776536325
03/01/2020,08:30:00,0.06859982143550322,0.0717557251908397,0.0,0.06889583333333353,,,0.2072630646589901
